,Unnamed: 0,epoch,timestamp,location-long,location-lat,height-above-ellipsoid,height-above-msl
954,954,1329582912,2012-02-18 16:35:12,38.903154,2.218287,349.6,349.6
955,955,1329583211,2012-02-18 16:40:11,38.903154,2.218293,349.8,349.8
956,956,1329583512,2012-02-18 16:45:12,38.903141,2.218293,352.8,352.8
957,957,1329583812,2012-02-18 16:50:12,38.903149,2.218284,346.9,346.9
958,958,1329584111,2012-02-18 16:55:11,38.903142,2.218282,349.7,349.7
959,959,1329584411,2012-02-18 17:00:11,38.903158,2.218295,351.1,351.1
960,960,1329584712,2012-02-18 17:05:12,38.903144,2.218288,350.6,350.6
961,961,1329585010,2012-02-18 17:10:10,38.903141,2.218283,347.3,347.3
962,962,1329585312,2012-02-18 17:15:12,38.903177,2.218297,352.3,352.3
963,963,1329585611,2012-02-18 17:20:11,38.90314,2.218283,350.7,350.7
964,964,1329585911,2012-02-18 17:25:11,38.90315,2.218315,351.1,351.1
965,965,1329586212,2012-02-18 17:30:12,38.903145,2.218299,350.2,350.2
966,966,1329586511,2012-02-18 17:35:11,38.903166,2.218291,355.2,355.2
967,967,1329586812,2012-02-18 17:40:12,38.903176,2.218302,357.6,357.6
968,968,1329587112,2012-02-18 17:45:12,38.903163,2.218316,357.8,357.8
969,969,1329587411,2012-02-18 17:50:11,38.90315,2.218301,354.7,354.7
970,970,1329587712,2012-02-18 17:55:12,38.903148,2.21831,350.7,350.7
971,971,1329588046,2012-02-18 18:00:46,38.903128,2.218306,348.4,348.4
972,972,1329588309,2012-02-18 18:05:09,38.903093,2.218324,354.1,354.1
973,973,1329588611,2012-02-18 18:10:11,38.903146,2.218302,350.7,350.7
974,974,1329588911,2012-02-18 18:15:11,38.903142,2.218321,351.3,351.3
975,975,1329589211,2012-02-18 18:20:11,38.903125,2.218333,349.9,349.9
976,976,1329589511,2012-02-18 18:25:11,38.903129,2.218315,354.7,354.7
977,977,1329589812,2012-02-18 18:30:12,38.903115,2.218319,350.4,350.4
978,978,1329590111,2012-02-18 18:35:11,38.903107,2.218313,345.9,345.9
979,979,1329590411,2012-02-18 18:40:11,38.903153,2.218325,349.3,349.3
980,980,1329590718,2012-02-18 18:45:18,38.903138,2.218329,355.5,355.5
981,981,1329591012,2012-02-18 18:50:12,38.903108,2.21833,349.2,349.2
982,982,1329591312,2012-02-18 18:55:12,38.903125,2.218307,349.8,349.8
983,983,1329591610,2012-02-18 19:00:10,38.903146,2.21832,350.8,350.8
984,984,1329616850,2012-02-19 02:00:50,38.9031,2.218299,348.8,348.8
985,985,1329617110,2012-02-19 02:05:10,38.903082,2.218294,344.5,344.5
986,986,1329617410,2012-02-19 02:10:10,38.903093,2.218293,347.5,347.5
987,987,1329617710,2012-02-19 02:15:10,38.903111,2.218291,349.1,349.1
988,988,1329618010,2012-02-19 02:20:10,38.903096,2.218288,346.7,346.7
989,989,1329618311,2012-02-19 02:25:11,38.903098,2.218299,345.4,345.4
990,990,1329618610,2012-02-19 02:30:10,38.903109,2.218297,347.6,347.6
991,991,1329618911,2012-02-19 02:35:11,38.903092,2.218302,342.7,342.7
992,992,1329619212,2012-02-19 02:40:12,38.903106,2.218294,343.7,343.7
993,993,1329619512,2012-02-19 02:45:12,38.903102,2.218306,342.0,342.0
994,994,1329619811,2012-02-19 02:50:11,38.90312,2.218304,350.5,350.5
995,995,1329620111,2012-02-19 02:55:11,38.903091,2.218293,343.1,343.1
996,996,1329620411,2012-02-19 03:00:11,38.903109,2.218291,344.9,344.9
997,997,1329620710,2012-02-19 03:05:10,38.903092,2.218355,341.5,341.5
998,998,1329621012,2012-02-19 03:10:12,38.91589,2.218244,344.1,344.1
999,999,1329621311,2012-02-19 03:15:11,38.92649,2.218249,340.1,340.1
1000,1000,1329621611,2012-02-19 03:20:11,38.926524,2.218358,340.8,340.8
1001,1001,1329621910,2012-02-19 03:25:10,38.927387,2.218605,341.6,341.6
1002,1002,1329622211,2012-02-19 03:30:11,38.928051,2.21871,337.4,337.4
1003,1003,1329622511,2012-02-19 03:35:11,38.928629,2.218747,340.9,340.9
1004,1004,1329622810,2012-02-19 03:40:10,38.928739,2.218962,344.5,344.5
1005,1005,1329623110,2012-02-19 03:45:10,38.928864,2.218898,344.1,344.1
1006,1006,1329623411,2012-02-19 03:50:11,38.928828,2.219752,339.0,339.0
1007,1007,1329623711,2012-02-19 03:55:11,38.931801,2.216181,347.8,347.8
1008,1008,1329624012,2012-02-19 04:00:12,38.933817,2.214748,343.8,343.8
1009,1009,1329624310,2012-02-19 04:05:10,38.934147,2.21459,340.7,340.7
1010,1010,1329624611,2012-02-19 04:10:11,38.934088,2.215043,344.4,344.4
1011,1011,1329624911,2012-02-19 04:15:11,38.934533,2.21595,345.5,345.5
1012,1012,1329625210,2012-02-19 04:20:10,38.93426,2.215882,345.1,345.1
1013,1013,1329625509,2012-02-19 04:25:09,38.934455,2.216697,343.0,343.0
1014,1014,1329625809,2012-02-19 04:30:09,38.934973,2.217007,349.1,349.1
1015,1015,1329626109,2012-02-19 04:35:09,38.93524,2.216592,349.4,349.4
1016,1016,1329626410,2012-02-19 04:40:10,38.935363,2.216759,345.3,345.3
1017,1017,1329626709,2012-02-19 04:45:09,38.935226,2.217459,346.7,346.7
1018,1018,1329627008,2012-02-19 04:50:08,38.93532,2.217692,349.0,349.0
1019,1019,1329627309,2012-02-19 04:55:09,38.934742,2.217408,349.3,349.3
1020,1020,1329627609,2012-02-19 05:00:09,38.933939,2.217209,350.6,350.6
1021,1021,1329627910,2012-02-19 05:05:10,38.933469,2.217138,348.6,348.6
1022,1022,1329628210,2012-02-19 05:10:10,38.933018,2.21757,353.2,353.2
1023,1023,1329628511,2012-02-19 05:15:11,38.932892,2.218286,351.6,351.6
1024,1024,1329628809,2012-02-19 05:20:09,38.932685,2.218336,353.8,353.8
1025,1025,1329629113,2012-02-19 05:25:13,38.932528,2.218453,350.5,350.5
1026,1026,1329629413,2012-02-19 05:30:13,38.934693,2.218755,350.6,350.6
1027,1027,1329629713,2012-02-19 05:35:13,38.935152,2.21879,347.3,347.3
1028,1028,1329630011,2012-02-19 05:40:11,38.93598,2.218433,354.5,354.5
1029,1029,1329630309,2012-02-19 05:45:09,38.936173,2.21802,355.6,355.6
1030,1030,1329630609,2012-02-19 05:50:09,38.935779,2.218565,357.9,357.9
1031,1031,1329630906,2012-02-19 05:55:06,38.935359,2.219012,352.5,352.5
1032,1032,1329631240,2012-02-19 06:00:40,38.934979,2.219229,347.7,347.7
1033,1033,1329631514,2012-02-19 06:05:14,38.935779,2.21991,349.4,349.4
1034,1034,1329631812,2012-02-19 06:10:12,38.936087,2.219617,349.5,349.5
1035,1035,1329632109,2012-02-19 06:15:09,38.93631,2.21888,355.1,355.1
1036,1036,1329632410,2012-02-19 06:20:10,38.936502,2.218688,346.8,346.8
1037,1037,1329632706,2012-02-19 06:25:06,38.936973,2.218604,350.9,350.9
1038,1038,1329633011,2012-02-19 06:30:11,38.936558,2.218958,345.3,345.3
1039,1039,1329633312,2012-02-19 06:35:12,38.936281,2.218723,346.3,346.3
1040,1040,1329633607,2012-02-19 06:40:07,38.9364,2.218701,342.8,342.8
1041,1041,1329633904,2012-02-19 06:45:04,38.93647,2.218637,350.8,350.8
1042,1042,1329634207,2012-02-19 06:50:07,38.936627,2.218227,348.8,348.8
1043,1043,1329634564,2012-02-19 06:56:04,38.940997,2.218976,374.8,374.8
1044,1044,1329634888,2012-02-19 07:01:28,38.943383,2.225052,822.4,822.4
1045,1045,1329635198,2012-02-19 07:06:38,38.964068,2.227202,433.6,433.6
1046,1046,1329635410,2012-02-19 07:10:10,38.952777,2.234086,964.7,964.7
1047,1047,1329635716,2012-02-19 07:15:16,38.966001,2.22144,621.9,621.9
1048,1048,1329636045,2012-02-19 07:20:45,38.965943,2.198354,730.2,730.2
1049,1049,1329636310,2012-02-19 07:25:10,38.97444,2.193387,653.0,653.0
1050,1050,1329636609,2012-02-19 07:30:09,38.970786,2.202191,740.8,740.8
1051,1051,1329636910,2012-02-19 07:35:10,38.944972,2.229458,722.3,722.3
1052,1052,1329637211,2012-02-19 07:40:11,38.936586,2.268597,727.4,727.4
1053,1053,1329637512,2012-02-19 07:45:12,38.929941,2.29799,893.4,893.4
1054,1054,1329637812,2012-02-19 07:50:12,38.920055,2.321822,1008.3,1008.3
1055,1055,1329638113,2012-02-19 07:55:13,38.916509,2.363925,1152.5,1152.5
1056,1056,1329638412,2012-02-19 08:00:12,38.909882,2.410278,1006.0,1006.0
1057,1057,1329638711,2012-02-19 08:05:11,38.900202,2.448815,1137.1,1137.1
1058,1058,1329639010,2012-02-19 08:10:10,38.893536,2.484736,1415.0,1415.0
1059,1059,1329639311,2012-02-19 08:15:11,38.87381,2.531701,1058.9,1058.9
1060,1060,1329639610,2012-02-19 08:20:10,38.871877,2.573507,1045.6,1045.6
1061,1061,1329639910,2012-02-19 08:25:10,38.863465,2.607252,1444.8,1444.8
1062,1062,1329640212,2012-02-19 08:30:12,38.874753,2.660675,1127.3,1127.3
1063,1063,1329640511,2012-02-19 08:35:11,38.881796,2.673996,1318.2,1318.2
1064,1064,1329640811,2012-02-19 08:40:11,38.891268,2.668434,1345.4,1345.4
1065,1065,1329641111,2012-02-19 08:45:11,38.894393,2.66344,1208.5,1208.5
1066,1066,1329641410,2012-02-19 08:50:10,38.879503,2.689881,1097.1,1097.1
1067,1067,1329641709,2012-02-19 08:55:09,38.875407,2.715897,457.6,457.6
1068,1068,1329642308,2012-02-19 09:05:08,38.875405,2.71593,461.9,461.9
1069,1069,1329642618,2012-02-19 09:10:18,38.87541,2.715922,463.7,463.7
1070,1070,1329642911,2012-02-19 09:15:11,38.875412,2.715862,460.1,460.1
1071,1071,1329643216,2012-02-19 09:20:16,38.875422,2.715861,460.5,460.5
1072,1072,1329643811,2012-02-19 09:30:11,38.875417,2.715832,462.3,462.3
1073,1073,1329644414,2012-02-19 09:40:14,38.875424,2.71584,464.2,464.2
1074,1074,1329645011,2012-02-19 09:50:11,38.875417,2.715831,461.8,461.8
1075,1075,1329645304,2012-02-19 09:55:04,38.875416,2.715842,458.7,458.7
1076,1076,1329645946,2012-02-19 10:05:46,38.875407,2.715836,459.6,459.6
1077,1077,1329646351,2012-02-19 10:12:31,38.8754,2.715844,455.3,455.3
1078,1078,1329646605,2012-02-19 10:16:45,38.875435,2.71593,441.8,441.8
1079,1079,1329647116,2012-02-19 10:25:16,38.875386,2.715826,456.0,456.0
1080,1080,1329647724,2012-02-19 10:35:24,38.875393,2.715816,456.3,456.3
1081,1081,1329648013,2012-02-19 10:40:13,38.875403,2.715854,448.0,448.0
1082,1082,1329648312,2012-02-19 10:45:12,38.875473,2.715864,454.9,454.9
1083,1083,1329648627,2012-02-19 10:50:27,38.875467,2.71586,455.6,455.6
1084,1084,1329649209,2012-02-19 11:00:09,38.875464,2.715857,453.2,453.2
1085,1085,1329649819,2012-02-19 11:10:19,38.875456,2.715864,448.4,448.4
1086,1086,1329650224,2012-02-19 11:17:04,38.875466,2.715872,457.9,457.9
1087,1087,1329650410,2012-02-19 11:20:10,38.875478,2.715872,456.4,456.4
1088,1088,1329650723,2012-02-19 11:25:23,38.875462,2.71586,450.1,450.1
1089,1089,1329651321,2012-02-19 11:35:21,38.875471,2.715858,448.4,448.4
1090,1090,1329651608,2012-02-19 11:40:08,38.875321,2.715739,448.2,448.2
1091,1091,1329652047,2012-02-19 11:47:27,38.875326,2.715742,461.8,461.8
1092,1092,1329652622,2012-02-19 11:57:02,38.875337,2.715736,447.6,447.6
1093,1093,1329652809,2012-02-19 12:00:09,38.875314,2.715709,441.9,441.9
1094,1094,1329653414,2012-02-19 12:10:14,38.875323,2.71573,444.5,444.5
1095,1095,1329653710,2012-02-19 12:15:10,38.875383,2.715734,446.6,446.6
1096,1096,1329654022,2012-02-19 12:20:22,38.875392,2.715732,444.6,444.6
1097,1097,1329654614,2012-02-19 12:30:14,38.875368,2.715678,437.2,437.2
1098,1098,1329655212,2012-02-19 12:40:12,38.875372,2.715712,447.3,447.3
1099,1099,1329655517,2012-02-19 12:45:17,38.875387,2.715713,441.7,441.7
1100,1100,1329655810,2012-02-19 12:50:10,38.875386,2.715706,447.6,447.6
1101,1101,1329656110,2012-02-19 12:55:10,38.875385,2.715702,445.6,445.6
1102,1102,1329656412,2012-02-19 13:00:12,38.875369,2.715749,464.9,464.9
1103,1103,1329656711,2012-02-19 13:05:11,38.875386,2.715792,475.3,475.3
1104,1104,1329657308,2012-02-19 13:15:08,38.875384,2.715734,442.1,442.1
1105,1105,1329657926,2012-02-19 13:25:26,38.871394,2.717824,556.6,556.6
1106,1106,1329658229,2012-02-19 13:30:29,38.86896,2.719223,862.3,862.3
1107,1107,1329658529,2012-02-19 13:35:29,38.856425,2.726386,1678.6,1678.6
1108,1108,1329658811,2012-02-19 13:40:11,38.867502,2.730509,1830.5,1830.5
1109,1109,1329659412,2012-02-19 13:50:12,38.877854,2.695377,1566.1,1566.1
1110,1110,1329659711,2012-02-19 13:55:11,38.901832,2.684612,1308.9,1308.9
1111,1111,1329660040,2012-02-19 14:00:40,38.891431,2.680392,2099.9,2099.9
1112,1112,1329660312,2012-02-19 14:05:12,38.918751,2.674749,1796.0,1796.0
1113,1113,1329660610,2012-02-19 14:10:10,38.92999,2.662068,1734.9,1734.9
1114,1114,1329660911,2012-02-19 14:15:11,38.945215,2.64526,1639.7,1639.7
1115,1115,1329661210,2012-02-19 14:20:10,38.954258,2.647088,1755.2,1755.2
1116,1116,1329661512,2012-02-19 14:25:12,38.975821,2.642928,1405.4,1405.4
1117,1117,1329661810,2012-02-19 14:30:10,38.985867,2.634719,1385.6,1385.6
1118,1118,1329662110,2012-02-19 14:35:10,38.968702,2.640763,1937.6,1937.6
1119,1119,1329662412,2012-02-19 14:40:12,38.992929,2.62966,1619.2,1619.2
1120,1120,1329662711,2012-02-19 14:45:11,39.01983,2.626704,1150.3,1150.3
1121,1121,1329663009,2012-02-19 14:50:09,39.029428,2.628517,1197.6,1197.6
1122,1122,1329663310,2012-02-19 14:55:10,39.042026,2.628635,1221.6,1221.6
1123,1123,1329663612,2012-02-19 15:00:12,39.03142,2.637359,1768.7,1768.7
1124,1124,1329663914,2012-02-19 15:05:14,39.057008,2.629353,1427.9,1427.9
1125,1125,1329664211,2012-02-19 15:10:11,39.075908,2.619522,1213.1,1213.1
1126,1126,1329664510,2012-02-19 15:15:10,39.096483,2.607104,1001.6,1001.6
1127,1127,1329664808,2012-02-19 15:20:08,39.121509,2.607741,694.5,694.5
1128,1128,1329665108,2012-02-19 15:25:08,39.135774,2.601054,603.9,603.9
1129,1129,1329665408,2012-02-19 15:30:08,39.140062,2.588638,414.6,414.6
1130,1130,1329665709,2012-02-19 15:35:09,39.140369,2.588345,404.1,404.1
1131,1131,1329666010,2012-02-19 15:40:10,39.140458,2.588267,412.7,412.7
1132,1132,1329666311,2012-02-19 15:45:11,39.140526,2.58862,413.9,413.9
1133,1133,1329666610,2012-02-19 15:50:10,39.140398,2.588951,413.4,413.4
1134,1134,1329666910,2012-02-19 15:55:10,39.131206,2.58312,416.2,416.2
1135,1135,1329667209,2012-02-19 16:00:09,39.131204,2.583124,419.8,419.8
1136,1136,1329667510,2012-02-19 16:05:10,39.131205,2.583119,416.5,416.5
1137,1137,1329667810,2012-02-19 16:10:10,39.13121,2.583119,408.1,408.1
1138,1138,1329668111,2012-02-19 16:15:11,39.131194,2.583121,418.8,418.8
1139,1139,1329668411,2012-02-19 16:20:11,39.131217,2.583125,421.2,421.2
1140,1140,1329668712,2012-02-19 16:25:12,39.1312,2.583131,417.0,417.0
1141,1141,1329669011,2012-02-19 16:30:11,39.131203,2.58313,418.4,418.4
1142,1142,1329669311,2012-02-19 16:35:11,39.131197,2.583127,420.2,420.2
1143,1143,1329669611,2012-02-19 16:40:11,39.131201,2.583129,420.9,420.9
1144,1144,1329669911,2012-02-19 16:45:11,39.131186,2.583139,422.4,422.4
1145,1145,1329670211,2012-02-19 16:50:11,39.131193,2.583148,413.2,413.2
1146,1146,1329670511,2012-02-19 16:55:11,39.131201,2.583127,423.8,423.8
1147,1147,1329670811,2012-02-19 17:00:11,39.131192,2.583127,419.6,419.6
1148,1148,1329671112,2012-02-19 17:05:12,39.13119,2.583138,420.2,420.2
1149,1149,1329671411,2012-02-19 17:10:11,39.131199,2.583138,422.8,422.8
1150,1150,1329671712,2012-02-19 17:15:12,39.131198,2.58315,429.2,429.2
1151,1151,1329672012,2012-02-19 17:20:12,39.131177,2.58315,421.3,421.3
1152,1152,1329672311,2012-02-19 17:25:11,39.131192,2.58314,421.2,421.2
1153,1153,1329672611,2012-02-19 17:30:11,39.131171,2.583131,417.5,417.5
1154,1154,1329672911,2012-02-19 17:35:11,39.131152,2.583139,415.9,415.9
1155,1155,1329673211,2012-02-19 17:40:11,39.131184,2.583145,421.9,421.9
1156,1156,1329673511,2012-02-19 17:45:11,39.131177,2.583154,420.3,420.3
1157,1157,1329673811,2012-02-19 17:50:11,39.131193,2.583132,423.8,423.8
1158,1158,1329674112,2012-02-19 17:55:12,39.131203,2.583141,428.6,428.6
1159,1159,1329674446,2012-02-19 18:00:46,39.131186,2.583198,411.2,411.2
1160,1160,1329674710,2012-02-19 18:05:10,39.131162,2.583297,403.0,403.0
1161,1161,1329675013,2012-02-19 18:10:13,39.131176,2.583205,411.1,411.1
1162,1162,1329675311,2012-02-19 18:15:11,39.131184,2.583208,410.1,410.1
1163,1163,1329675611,2012-02-19 18:20:11,39.131182,2.583176,420.0,420.0
1164,1164,1329675912,2012-02-19 18:25:12,39.131168,2.583193,417.1,417.1
1165,1165,1329676211,2012-02-19 18:30:11,39.131148,2.583164,413.3,413.3
1166,1166,1329676511,2012-02-19 18:35:11,39.131152,2.583226,405.7,405.7
1167,1167,1329676811,2012-02-19 18:40:11,39.131165,2.583209,411.2,411.2
1168,1168,1329677110,2012-02-19 18:45:10,39.131203,2.583286,390.3,390.3
1169,1169,1329677411,2012-02-19 18:50:11,39.131172,2.583166,420.6,420.6
1170,1170,1329677711,2012-02-19 18:55:11,39.131305,2.583059,439.3,439.3
1171,1171,1329678011,2012-02-19 19:00:11,39.131142,2.583205,411.7,411.7
1172,1172,1329703244,2012-02-20 02:00:44,39.131166,2.583137,409.2,409.2
1173,1173,1329703511,2012-02-20 02:05:11,39.131171,2.583139,407.9,407.9
1174,1174,1329703812,2012-02-20 02:10:12,39.131158,2.583119,408.4,408.4
1175,1175,1329704111,2012-02-20 02:15:11,39.131178,2.58315,417.0,417.0
1176,1176,1329704410,2012-02-20 02:20:10,39.131157,2.583133,405.0,405.0
1177,1177,1329704711,2012-02-20 02:25:11,39.131158,2.583111,409.1,409.1
1178,1178,1329705010,2012-02-20 02:30:10,39.131136,2.583096,403.8,403.8
1179,1179,1329705311,2012-02-20 02:35:11,39.13116,2.583109,406.6,406.6
1180,1180,1329705611,2012-02-20 02:40:11,39.131192,2.583152,414.2,414.2
1181,1181,1329705912,2012-02-20 02:45:12,39.131158,2.583132,410.8,410.8
1182,1182,1329706211,2012-02-20 02:50:11,39.13116,2.583146,406.4,406.4
1183,1183,1329706510,2012-02-20 02:55:10,39.131165,2.583121,414.4,414.4
1184,1184,1329706811,2012-02-20 03:00:11,39.131148,2.583131,399.2,399.2
1185,1185,1329707110,2012-02-20 03:05:10,39.1312,2.583086,411.2,411.2
1186,1186,1329707411,2012-02-20 03:10:11,39.138992,2.576857,399.7,399.7
1187,1187,1329707710,2012-02-20 03:15:10,39.140064,2.576146,402.5,402.5
1188,1188,1329708010,2012-02-20 03:20:10,39.139011,2.578168,390.4,390.4
1189,1189,1329708318,2012-02-20 03:25:18,39.138909,2.579118,401.7,401.7
1190,1190,1329708611,2012-02-20 03:30:11,39.138442,2.579566,398.0,398.0
1191,1191,1329708910,2012-02-20 03:35:10,39.13739,2.579568,403.4,403.4
1192,1192,1329709210,2012-02-20 03:40:10,39.137021,2.578518,400.8,400.8
1193,1193,1329709511,2012-02-20 03:45:11,39.136612,2.573186,398.1,398.1
1194,1194,1329709812,2012-02-20 03:50:12,39.136254,2.57243,403.1,403.1
1195,1195,1329710110,2012-02-20 03:55:10,39.135683,2.572186,398.0,398.0
1196,1196,1329710410,2012-02-20 04:00:10,39.135671,2.573197,399.6,399.6
1197,1197,1329710711,2012-02-20 04:05:11,39.135537,2.574079,397.5,397.5
1198,1198,1329711011,2012-02-20 04:10:11,39.136137,2.573631,400.1,400.1
1199,1199,1329711311,2012-02-20 04:15:11,39.136578,2.574477,399.3,399.3
1200,1200,1329711610,2012-02-20 04:20:10,39.137147,2.575378,398.2,398.2
1201,1201,1329711910,2012-02-20 04:25:10,39.137426,2.576215,404.2,404.2
1202,1202,1329712211,2012-02-20 04:30:11,39.136739,2.577123,403.8,403.8
1203,1203,1329712510,2012-02-20 04:35:10,39.136623,2.577025,407.1,407.1
1204,1204,1329712816,2012-02-20 04:40:16,39.136308,2.576331,410.4,410.4
1205,1205,1329713110,2012-02-20 04:45:10,39.136894,2.57536,408.3,408.3
1206,1206,1329713411,2012-02-20 04:50:11,39.137299,2.574545,403.5,403.5
1207,1207,1329713711,2012-02-20 04:55:11,39.137741,2.573553,407.0,407.0
1208,1208,1329714012,2012-02-20 05:00:12,39.138655,2.572855,405.3,405.3
1209,1209,1329714311,2012-02-20 05:05:11,39.138529,2.573618,408.8,408.8
1210,1210,1329714612,2012-02-20 05:10:12,39.138047,2.573241,411.9,411.9
1211,1211,1329714912,2012-02-20 05:15:12,39.137621,2.573488,404.2,404.2
1212,1212,1329715216,2012-02-20 05:20:16,39.138096,2.574205,417.3,417.3
1213,1213,1329715511,2012-02-20 05:25:11,39.137954,2.574853,414.3,414.3
1214,1214,1329715820,2012-02-20 05:30:20,39.138481,2.573913,413.3,413.3
1215,1215,1329716111,2012-02-20 05:35:11,39.13916,2.573257,416.3,416.3
1216,1216,1329716411,2012-02-20 05:40:11,39.138133,2.572987,420.6,420.6
1217,1217,1329716710,2012-02-20 05:45:10,39.138418,2.573798,420.5,420.5
1218,1218,1329717010,2012-02-20 05:50:10,39.138944,2.574318,463.1,463.1
1219,1219,1329717346,2012-02-20 05:55:46,39.138663,2.574128,406.1,406.1
1220,1220,1329717611,2012-02-20 06:00:11,39.138344,2.574586,403.2,403.2
1221,1221,1329717912,2012-02-20 06:05:12,39.137605,2.574802,406.3,406.3
1222,1222,1329718210,2012-02-20 06:10:10,39.138143,2.575817,419.3,419.3
1223,1223,1329718510,2012-02-20 06:15:10,39.138227,2.576913,408.5,408.5
1224,1224,1329718810,2012-02-20 06:20:10,39.137882,2.577817,404.0,404.0
1225,1225,1329719111,2012-02-20 06:25:11,39.1385,2.5786,408.6,408.6
1226,1226,1329719410,2012-02-20 06:30:10,39.139062,2.578965,406.7,406.7
1227,1227,1329719710,2012-02-20 06:35:10,39.13931,2.578941,407.4,407.4
1228,1228,1329720012,2012-02-20 06:40:12,39.139089,2.578295,408.4,408.4
1229,1229,1329720311,2012-02-20 06:45:11,39.13831,2.578303,412.6,412.6
1230,1230,1329720609,2012-02-20 06:50:09,39.137776,2.57763,408.6,408.6
1231,1231,1329720909,2012-02-20 06:55:09,39.137334,2.576582,408.0,408.0
1232,1232,1329721210,2012-02-20 07:00:10,39.137648,2.575544,408.8,408.8
1233,1233,1329721510,2012-02-20 07:05:10,39.138528,2.575087,407.5,407.5
1234,1234,1329721811,2012-02-20 07:10:11,39.139196,2.575247,401.9,401.9
1235,1235,1329722110,2012-02-20 07:15:10,39.138786,2.575694,406.8,406.8
1236,1236,1329722410,2012-02-20 07:20:10,39.138374,2.575492,417.9,417.9
1237,1237,1329722710,2012-02-20 07:25:10,39.138716,2.575195,405.5,405.5
1238,1238,1329723014,2012-02-20 07:30:14,39.132363,2.579116,571.2,571.2
1239,1239,1329723376,2012-02-20 07:36:16,39.117642,2.579653,811.0,811.0
1240,1240,1329723611,2012-02-20 07:40:11,39.125258,2.58855,845.9,845.9
1241,1241,1329723912,2012-02-20 07:45:12,39.12431,2.599443,949.0,949.0
1242,1242,1329724210,2012-02-20 07:50:10,39.143213,2.597613,769.6,769.6
1243,1243,1329724512,2012-02-20 07:55:12,39.143075,2.584381,933.4,933.4
1244,1244,1329724846,2012-02-20 08:00:46,39.137495,2.581932,408.9,408.9
1245,1245,1329725110,2012-02-20 08:05:10,39.142186,2.585948,468.2,468.2
1246,1246,1329725411,2012-02-20 08:10:11,39.136823,2.586044,728.8,728.8
1247,1247,1329725713,2012-02-20 08:15:13,39.149039,2.611635,891.4,891.4
1248,1248,1329726012,2012-02-20 08:20:12,39.141037,2.597687,1020.4,1020.4
1249,1249,1329726311,2012-02-20 08:25:11,39.151107,2.600853,1113.2,1113.2
1250,1250,1329726610,2012-02-20 08:30:10,39.152622,2.591497,1172.0,1172.0
1251,1251,1329726910,2012-02-20 08:35:10,39.179884,2.584149,970.4,970.4
1252,1252,1329727212,2012-02-20 08:40:12,39.192383,2.574499,1061.1,1061.1
1253,1253,1329727511,2012-02-20 08:45:11,39.202454,2.554042,1182.0,1182.0
1254,1254,1329727812,2012-02-20 08:50:12,39.221861,2.540436,915.0,915.0
1255,1255,1329728112,2012-02-20 08:55:12,39.22273,2.533659,1287.9,1287.9
1256,1256,1329728411,2012-02-20 09:00:11,39.229109,2.513592,1396.1,1396.1
1257,1257,1329728711,2012-02-20 09:05:11,39.24261,2.483004,1032.9,1032.9
1258,1258,1329729011,2012-02-20 09:10:11,39.240421,2.452843,795.6,795.6
1259,1259,1329729311,2012-02-20 09:15:11,39.228939,2.45679,1335.8,1335.8
1260,1260,1329729611,2012-02-20 09:20:11,39.237129,2.437079,1368.3,1368.3
1261,1261,1329729911,2012-02-20 09:25:11,39.246791,2.416901,1342.8,1342.8
1262,1262,1329730211,2012-02-20 09:30:11,39.262076,2.396774,1264.2,1264.2
1263,1263,1329730511,2012-02-20 09:35:11,39.267724,2.38025,1397.8,1397.8
1264,1264,1329730811,2012-02-20 09:40:11,39.283776,2.36588,1346.5,1346.5
1265,1265,1329731112,2012-02-20 09:45:12,39.29801,2.361083,1399.2,1399.2
1266,1266,1329731411,2012-02-20 09:50:11,39.312136,2.356911,1497.2,1497.2
1267,1267,1329731710,2012-02-20 09:55:10,39.331737,2.339221,1369.1,1369.1
1268,1268,1329732012,2012-02-20 10:00:12,39.348087,2.325419,1418.4,1418.4
1269,1269,1329732311,2012-02-20 10:05:11,39.357269,2.308443,1239.6,1239.6
1270,1270,1329732610,2012-02-20 10:10:10,39.364856,2.290607,1379.5,1379.5
1271,1271,1329732911,2012-02-20 10:15:11,39.380897,2.275047,1310.0,1310.0
1272,1272,1329733211,2012-02-20 10:20:11,39.394218,2.271325,1523.3,1523.3
1273,1273,1329733510,2012-02-20 10:25:10,39.417467,2.262168,1331.9,1331.9
1274,1274,1329733810,2012-02-20 10:30:10,39.433641,2.260767,1522.8,1522.8
1275,1275,1329734110,2012-02-20 10:35:10,39.468928,2.256011,897.9,897.9
1276,1276,1329734410,2012-02-20 10:40:10,39.461863,2.268944,1545.0,1545.0
1277,1277,1329734712,2012-02-20 10:45:12,39.47607,2.266247,1602.5,1602.5
1278,1278,1329735012,2012-02-20 10:50:12,39.496024,2.253781,1471.1,1471.1
1279,1279,1329735311,2012-02-20 10:55:11,39.518118,2.240285,1280.5,1280.5
1280,1280,1329735611,2012-02-20 11:00:11,39.534144,2.235816,1426.7,1426.7
1281,1281,1329735912,2012-02-20 11:05:12,39.550317,2.223733,1675.0,1675.0
1282,1282,1329736211,2012-02-20 11:10:11,39.574677,2.203289,1435.8,1435.8
1283,1283,1329736510,2012-02-20 11:15:10,39.60456,2.186475,1075.9,1075.9
1284,1284,1329736810,2012-02-20 11:20:10,39.618217,2.182008,1011.2,1011.2
