epoch,timestamp,location-long,location-lat,height-above-msl
1685958904,2023-06-05 09:55:04,-6.5070012,37.4247968,81.39
1685959504,2023-06-05 10:05:04,-6.5095816,37.4249536,11.14
1685960103,2023-06-05 10:15:03,-6.507636,37.4268768,563.22
1685960163,2023-06-05 10:16:03,-6.5091704,37.42696,738.75
1685960223,2023-06-05 10:17:03,-6.5101548,37.421616,294.08
1685960283,2023-06-05 10:18:03,-6.5094548,37.4248512,181.98
1685960343,2023-06-05 10:19:03,-6.5082884,37.42464,125.96
1685960404,2023-06-05 10:20:04,-6.5083996,37.42448,114.21
1685960464,2023-06-05 10:21:04,-6.5084036,37.4245056,134.06
1685960525,2023-06-05 10:22:05,-6.5082132,37.4246304,109.99
1685960705,2023-06-05 10:25:05,-6.50841,37.4245312,132.64
1685961303,2023-06-05 10:35:03,-6.5047864,37.4258688,57.51
1685961364,2023-06-05 10:36:04,-6.5056988,37.4248384,130.53
1685961422,2023-06-05 10:37:02,-6.505706,37.4252,27.81
1685961484,2023-06-05 10:38:04,-6.507676,37.4252928,134.96
1685961543,2023-06-05 10:39:03,-6.5075248,37.4261248,131.61
1685961602,2023-06-05 10:40:02,-6.5121812,37.4246944,134.01
1685961663,2023-06-05 10:41:03,-6.5121228,37.4242144,138.43
1685961723,2023-06-05 10:42:03,-6.5119056,37.424384,148.72
1685961782,2023-06-05 10:43:02,-6.5120612,37.424224,117.39
1685961903,2023-06-05 10:45:03,-6.5120148,37.4241952,114.49
1685962504,2023-06-05 10:55:04,-6.5117796,37.4242784,123.31
1685963131,2023-06-05 11:05:31,-6.5073868,37.4236224,79.11
1685963701,2023-06-05 11:15:01,-6.5083312,37.4244384,134.4
1685964302,2023-06-05 11:25:02,-6.5098028,37.4244064,160.48
1685964908,2023-06-05 11:35:08,-6.5114608,37.4241408,110.23
1685965269,2023-06-05 11:41:09,-6.5123072,37.4252448,116.27
1685965389,2023-06-05 11:43:09,-6.5123096,37.4254048,104.01
1685965448,2023-06-05 11:44:08,-6.5131092,37.4231424,130.12
1685965508,2023-06-05 11:45:08,-6.5128292,37.4231136,147.96
1685965568,2023-06-05 11:46:08,-6.5099172,37.4223904,121.78
1685965628,2023-06-05 11:47:08,-6.5072584,37.4222656,129.16
1685965688,2023-06-05 11:48:08,-6.5073328,37.4222976,122.14
1685965748,2023-06-05 11:49:08,-6.5073496,37.4222912,110.9
1685965867,2023-06-05 11:51:07,-6.50737,37.4233248,89.56
1685965987,2023-06-05 11:53:07,-6.5087012,37.4245536,145.37
1685966107,2023-06-05 11:55:07,-6.50835,37.42432,133.13
1685966228,2023-06-05 11:57:08,-6.5083176,37.4243264,114.95
1685966348,2023-06-05 11:59:08,-6.5083272,37.4244256,128.68
1685966469,2023-06-05 12:01:09,-6.508162,37.424416,90.98
1685966587,2023-06-05 12:03:07,-6.5084372,37.4243968,160.72
1685966707,2023-06-05 12:05:07,-6.5084,37.4244192,143.68
1685967308,2023-06-05 12:15:08,-6.5080672,37.4243328,133.55
1685967907,2023-06-05 12:25:07,-6.5082496,37.4244192,132.1
1685968508,2023-06-05 12:35:08,-6.5084244,37.4244896,149.78
1685969107,2023-06-05 12:45:07,-6.5083736,37.424432,133.44
1685969708,2023-06-05 12:55:08,-6.5082712,37.4244544,119.86
1685970307,2023-06-05 13:05:07,-6.5083068,37.4243424,108.84
1685970919,2023-06-05 13:15:19,-6.5087824,37.4253664,120.76
1685971506,2023-06-05 13:25:06,-6.5086904,37.4253536,106.89
1685972109,2023-06-05 13:35:09,-6.5089892,37.4254304,163.55
1685972709,2023-06-05 13:45:09,-6.5085956,37.4253472,97.17
1685973309,2023-06-05 13:55:09,-6.4998988,37.430752,318.53
1685973369,2023-06-05 13:56:09,-6.496512,37.4315232,488.97
1685973436,2023-06-05 13:57:16,-6.4996596,37.4305536,600.77
1685973511,2023-06-05 13:58:31,-6.5045704,37.4265568,481.85
1685973547,2023-06-05 13:59:07,-6.505932,37.4254432,481.36
1685973607,2023-06-05 14:00:07,-6.5110936,37.4219424,467.61
1685973665,2023-06-05 14:01:05,-6.5193252,37.424576,469.26
1685973732,2023-06-05 14:02:12,-6.5082236,37.42456,131.43
1685973794,2023-06-05 14:03:14,-6.5084068,37.42448,133.74
1685973908,2023-06-05 14:05:08,-6.5084728,37.4244736,135.54
1685974507,2023-06-05 14:15:07,-6.5083396,37.424512,136.71
1685975107,2023-06-05 14:25:07,-6.5083624,37.4245056,157.62
1685975707,2023-06-05 14:35:07,-6.5066728,37.4204544,143.13
1685976307,2023-06-05 14:45:07,-6.5070792,37.4207296,182.12
1685976906,2023-06-05 14:55:06,-6.5071172,37.420896,150.24
1685977506,2023-06-05 15:05:06,-6.5073844,37.4226176,105.34
1685977627,2023-06-05 15:07:07,-6.508114,37.4224768,132.22
1685978106,2023-06-05 15:15:06,-6.5073444,37.4225696,109.93
1685978706,2023-06-05 15:25:06,-6.5076896,37.4235264,110.58
1685978766,2023-06-05 15:26:06,-6.506682,37.4249152,111.39
1685978826,2023-06-05 15:27:06,-6.5065672,37.424928,123.71
1685978886,2023-06-05 15:28:06,-6.5069604,37.4247936,96.61
1685979306,2023-06-05 15:35:06,-6.5066384,37.4248,110.96
1685979906,2023-06-05 15:45:06,-6.5065464,37.4248736,118.89
1685980506,2023-06-05 15:55:06,-6.5064104,37.4250528,63.58
1685981106,2023-06-05 16:05:06,-6.5063688,37.4249568,61.52
1685982906,2023-06-05 16:35:06,-6.506676,37.4212672,65.85
1685983505,2023-06-05 16:45:05,-6.5068392,37.421136,73.73
1685984105,2023-06-05 16:55:05,-6.5065452,37.421088,55.27
1685984705,2023-06-05 17:05:05,-6.510464,37.4225888,82.84
1685985305,2023-06-05 17:15:05,-6.5110504,37.4246304,95.96
1685985905,2023-06-05 17:25:05,-6.5116104,37.4260832,95.72
1685986505,2023-06-05 17:35:05,-6.5118452,37.4259616,84.47
1685987105,2023-06-05 17:45:05,-6.5074892,37.4215008,92.99
1685987705,2023-06-05 17:55:05,-6.5046092,37.4210368,117.0
1685988305,2023-06-05 18:05:05,-6.5077368,37.4235104,102.85
1685988904,2023-06-05 18:15:04,-6.5065936,37.4220896,108.13
1685989024,2023-06-05 18:17:04,-6.5069848,37.4210848,120.19
1685989144,2023-06-05 18:19:04,-6.508156,37.420256,99.82
1685989264,2023-06-05 18:21:04,-6.5082156,37.4202496,128.0
1685989384,2023-06-05 18:23:04,-6.5090992,37.420112,151.41
1685989504,2023-06-05 18:25:04,-6.5106684,37.419568,125.28
1685989565,2023-06-05 18:26:05,-6.5111376,37.4196992,124.27
1685989624,2023-06-05 18:27:04,-6.5111144,37.4197088,133.71
1685989684,2023-06-05 18:28:04,-6.5111268,37.4197376,136.39
1685989745,2023-06-05 18:29:05,-6.5111956,37.4196544,147.56
1685989864,2023-06-05 18:31:04,-6.5110584,37.419728,125.12
1685990104,2023-06-05 18:35:04,-6.5111284,37.4197568,143.4
1685990704,2023-06-05 18:45:04,-6.5124048,37.41944,154.14
1685991304,2023-06-05 18:55:04,-6.5109024,37.4198112,137.95
1685991904,2023-06-05 19:05:04,-6.5097508,37.4199072,125.75
1685992504,2023-06-05 19:15:04,-6.507034,37.421104,142.8
1685993104,2023-06-05 19:25:04,-6.5074592,37.422592,112.96
1685993704,2023-06-05 19:35:04,-6.5123516,37.4254912,146.22
1685994304,2023-06-05 19:45:04,-6.5119516,37.4245536,97.0
1685994904,2023-06-05 19:55:04,-6.5133844,37.4254112,87.38
1685995504,2023-06-05 20:05:04,-6.5088272,37.423024,-2.77
1685996105,2023-06-05 20:15:05,-6.507224,37.42352,82.8
1685996704,2023-06-05 20:25:04,-6.5073628,37.4236608,61.9
1685997303,2023-06-05 20:35:03,-6.5070788,37.4232,41.8
1685997931,2023-06-05 20:45:31,-6.507342,37.4236032,12.34
1685999102,2023-06-05 21:05:02,-6.507328,37.4234048,104.6
1686002702,2023-06-05 22:05:02,-6.5073748,37.4233472,112.34
1686006303,2023-06-05 23:05:03,-6.5072588,37.4233632,136.65
1686009912,2023-06-06 00:05:12,-6.5068956,37.4231424,172.42
1686013508,2023-06-06 01:05:08,-6.507826,37.4235296,106.68
1686017131,2023-06-06 02:05:31,-6.5074056,37.4234624,136.9
1686020705,2023-06-06 03:05:05,-6.5073432,37.4234368,126.39
1686024310,2023-06-06 04:05:10,-6.5073592,37.4232288,84.78
1686027912,2023-06-06 05:05:12,-6.5051552,37.4229952,276.73
1686031512,2023-06-06 06:05:12,-6.50597,37.420624,89.03
1686035131,2023-06-06 07:05:31,-6.5046764,37.420928,171.27
1686038702,2023-06-06 08:05:02,-6.5081072,37.4241568,98.2
1686041702,2023-06-06 08:55:02,-6.5089144,37.4197568,95.84
1686042302,2023-06-06 09:05:02,-6.5083884,37.4193184,55.52
1686042910,2023-06-06 09:15:10,-6.511486,37.4256448,97.21
1686043509,2023-06-06 09:25:09,-6.5132504,37.42528,83.43
1686043627,2023-06-06 09:27:07,-6.5127648,37.4258528,104.78
1686043695,2023-06-06 09:28:15,-6.5164152,37.4256224,198.79
1686043750,2023-06-06 09:29:10,-6.5146484,37.425744,177.73
1686043807,2023-06-06 09:30:07,-6.5155552,37.4270656,220.59
1686043868,2023-06-06 09:31:08,-6.5132308,37.4242144,130.75
1686043929,2023-06-06 09:32:09,-6.5135908,37.4245536,136.02
1686044003,2023-06-06 09:33:23,-6.5132164,37.42408,112.02
1686044108,2023-06-06 09:35:08,-6.5134372,37.424352,112.02
1686044227,2023-06-06 09:37:07,-6.5137364,37.4242624,112.08
1686044707,2023-06-06 09:45:07,-6.5112548,37.4206624,91.46
1686044768,2023-06-06 09:46:08,-6.5098588,37.4210688,86.99
1686044827,2023-06-06 09:47:07,-6.5077472,37.4225472,105.93
1686044888,2023-06-06 09:48:08,-6.507452,37.4223744,106.9
1686045308,2023-06-06 09:55:08,-6.5075688,37.4223872,124.08
1686045913,2023-06-06 10:05:13,-6.507438,37.4195008,-31.27
1686046508,2023-06-06 10:15:08,-6.5079336,37.4240256,104.6
1686047108,2023-06-06 10:25:08,-6.5079528,37.424128,75.11
1686047707,2023-06-06 10:35:07,-6.5080148,37.424144,85.41
1686048308,2023-06-06 10:45:08,-6.5099116,37.4242592,82.6
1686048919,2023-06-06 10:55:19,-6.5099988,37.4242432,83.78
1686049512,2023-06-06 11:05:12,-6.5064508,37.4227456,63.16
1686050115,2023-06-06 11:15:15,-6.5079308,37.4230304,83.98
1686050716,2023-06-06 11:25:16,-6.5079704,37.4276544,293.69
1686050775,2023-06-06 11:26:15,-6.5056508,37.425456,263.54
1686050833,2023-06-06 11:27:13,-6.505964,37.4271744,368.62
1686050896,2023-06-06 11:28:16,-6.5078884,37.424672,316.47
1686050962,2023-06-06 11:29:22,-6.5083228,37.4226976,253.18
1686051022,2023-06-06 11:30:22,-6.5087748,37.4241024,237.9
1686051075,2023-06-06 11:31:15,-6.5089512,37.4254368,208.12
1686051143,2023-06-06 11:32:23,-6.5083844,37.4266944,280.31
1686051195,2023-06-06 11:33:15,-6.5077548,37.427136,310.92
1686051262,2023-06-06 11:34:22,-6.5088684,37.4272448,385.47
1686051316,2023-06-06 11:35:16,-6.5069008,37.425216,284.33
1686051384,2023-06-06 11:36:24,-6.5071928,37.4242656,293.13
1686051444,2023-06-06 11:37:24,-6.5083932,37.4251744,291.44
1686051495,2023-06-06 11:38:15,-6.5110892,37.4268288,359.99
1686051565,2023-06-06 11:39:25,-6.510994,37.4270752,439.23
1686051637,2023-06-06 11:40:37,-6.510826,37.4212608,215.38
1686051668,2023-06-06 11:41:08,-6.5115252,37.421136,136.49
1686051727,2023-06-06 11:42:07,-6.5113188,37.4226496,100.98
1686051788,2023-06-06 11:43:08,-6.511702,37.4198336,80.17
1686051848,2023-06-06 11:44:08,-6.5118632,37.4194912,130.91
1686051924,2023-06-06 11:45:24,-6.5116672,37.4193664,9.33
1686051973,2023-06-06 11:46:13,-6.5119348,37.4196192,151.14
1686053131,2023-06-06 12:05:31,-6.5116876,37.4192704,116.06
1686056704,2023-06-06 13:05:04,-6.5087052,37.424304,132.04
1686059708,2023-06-06 13:55:08,-6.5072484,37.4207712,81.28
1686060306,2023-06-06 14:05:06,-6.5072108,37.4245152,138.6
1686060907,2023-06-06 14:15:07,-6.5089612,37.4246016,164.24
1686061506,2023-06-06 14:25:06,-6.5067352,37.4222304,160.75
1686062118,2023-06-06 14:35:18,-6.5073548,37.4224192,150.09
1686063905,2023-06-06 15:05:05,-6.506952,37.4222464,173.46
1686066325,2023-06-06 15:45:25,-6.5047188,37.4228064,328.08
1686066931,2023-06-06 15:55:31,-6.505042,37.4237696,141.45
1686067503,2023-06-06 16:05:03,-6.5084716,37.4243616,150.33
1686069904,2023-06-06 16:45:04,-6.5069824,37.4208288,136.08
1686070504,2023-06-06 16:55:04,-6.5068808,37.4208704,100.04
1686071103,2023-06-06 17:05:03,-6.508904,37.4198112,113.76
1686071704,2023-06-06 17:15:04,-6.5064524,37.4166656,136.42
1686072303,2023-06-06 17:25:03,-6.5062324,37.418496,136.4
1686072903,2023-06-06 17:35:03,-6.5061888,37.4186016,128.44
1686073503,2023-06-06 17:45:03,-6.5071044,37.4203456,93.57
1686074104,2023-06-06 17:55:04,-6.5070256,37.4201696,116.63
1686074703,2023-06-06 18:05:03,-6.5073772,37.4223264,96.73
1686075305,2023-06-06 18:15:05,-6.5051116,37.4206016,114.2
1686075907,2023-06-06 18:25:07,-6.5051256,37.420512,115.27
1686076512,2023-06-06 18:35:12,-6.5104528,37.4256832,64.95
1686076572,2023-06-06 18:36:12,-6.5104904,37.42624,76.58
1686076638,2023-06-06 18:37:18,-6.5105152,37.4261984,87.62
1686076697,2023-06-06 18:38:17,-6.5115676,37.4258464,85.37
1686078331,2023-06-06 19:05:31,-6.5151376,37.4258208,90.93
1686081903,2023-06-06 20:05:03,-6.50766,37.4230912,128.83
1686085507,2023-06-06 21:05:07,-6.5073476,37.4233312,149.37
1686089112,2023-06-06 22:05:12,-6.5077148,37.4236096,63.9
1686092730,2023-06-06 23:05:30,-6.507444,37.42336,118.3
1686096313,2023-06-07 00:05:13,-6.5071396,37.42328,69.57
1686099905,2023-06-07 01:05:05,-6.5075112,37.423424,155.12
1686103531,2023-06-07 02:05:31,-6.5071264,37.4231424,90.47
1686107104,2023-06-07 03:05:04,-6.507298,37.4235264,106.86
1686110713,2023-06-07 04:05:13,-6.5072628,37.4233504,98.03
1686114331,2023-06-07 05:05:31,-6.5058292,37.42048,96.81
1686117902,2023-06-07 06:05:02,-6.5132724,37.4251072,111.2
1686121502,2023-06-07 07:05:02,-6.5119624,37.4241728,126.61
1686125107,2023-06-07 08:05:07,-6.5089384,37.4198976,122.48
1686128707,2023-06-07 09:05:07,-6.506558,37.421616,140.28
1686132331,2023-06-07 10:05:31,-6.507656,37.422368,107.82
1686135305,2023-06-07 10:55:05,-6.5080928,37.4247008,118.25
1686135906,2023-06-07 11:05:06,-6.507526,37.4218208,120.04
1686136505,2023-06-07 11:15:05,-6.507672,37.422576,126.05
1686136566,2023-06-07 11:16:06,-6.5077208,37.42312,128.33
1686136626,2023-06-07 11:17:06,-6.5079128,37.4230528,107.05
1686136686,2023-06-07 11:18:06,-6.5079144,37.4225312,122.21
1686136746,2023-06-07 11:19:06,-6.5081028,37.4234496,119.74
1686136806,2023-06-07 11:20:06,-6.5073716,37.4213248,117.52
1686136866,2023-06-07 11:21:06,-6.50734,37.42136,102.53
1686136925,2023-06-07 11:22:05,-6.507304,37.4210272,120.39
1686137106,2023-06-07 11:25:06,-6.5072884,37.420976,139.24
1686137705,2023-06-07 11:35:05,-6.5056616,37.4249664,149.97
1686138305,2023-06-07 11:45:05,-6.5078376,37.4229536,107.96
1686138908,2023-06-07 11:55:08,-6.5076212,37.4233888,114.37
1686139506,2023-06-07 12:05:06,-6.5073492,37.420352,180.52
1686140131,2023-06-07 12:15:31,-6.505212,37.4237824,122.06
1686140706,2023-06-07 12:25:06,-6.504796,37.4236832,72.77
1686141305,2023-06-07 12:35:05,-6.5050492,37.4237856,116.88
1686141905,2023-06-07 12:45:05,-6.5053708,37.4238464,153.03
1686142505,2023-06-07 12:55:05,-6.5070936,37.4218016,76.45
1686143105,2023-06-07 13:05:05,-6.5073296,37.420192,129.25
1686143705,2023-06-07 13:15:05,-6.5098664,37.4262112,154.26
1686144304,2023-06-07 13:25:04,-6.5117732,37.425568,147.34
1686144905,2023-06-07 13:35:05,-6.5132124,37.4252864,161.69
1686145506,2023-06-07 13:45:06,-6.5138024,37.4252096,174.35
1686146108,2023-06-07 13:55:08,-6.511446,37.4251936,85.45
1686146705,2023-06-07 14:05:05,-6.5117912,37.4247168,88.5
1686147304,2023-06-07 14:15:04,-6.512726,37.4249504,109.67
1686147905,2023-06-07 14:25:05,-6.5127044,37.4248,124.79
1686148504,2023-06-07 14:35:04,-6.5129928,37.4248128,160.2
1686148864,2023-06-07 14:41:04,-6.5130568,37.4249184,152.15
1686148983,2023-06-07 14:43:03,-6.5127472,37.424768,130.53
1686149104,2023-06-07 14:45:04,-6.5128732,37.4248704,130.13
1686149223,2023-06-07 14:47:03,-6.512988,37.4247584,156.4
1686149344,2023-06-07 14:49:04,-6.5129904,37.424688,141.54
1686149464,2023-06-07 14:51:04,-6.5131572,37.42496,189.05
1686149584,2023-06-07 14:53:04,-6.5131468,37.4252192,154.0
1686149704,2023-06-07 14:55:04,-6.5130628,37.4249824,140.94
1686149823,2023-06-07 14:57:03,-6.5130896,37.4249088,149.28
1686149943,2023-06-07 14:59:03,-6.5131656,37.4250496,169.63
1686150063,2023-06-07 15:01:03,-6.5131768,37.4253152,148.94
1686150183,2023-06-07 15:03:03,-6.5131188,37.4249888,147.23
1686150305,2023-06-07 15:05:05,-6.5118656,37.4258944,156.55
1686150391,2023-06-07 15:06:31,-6.5112232,37.4255872,139.67
1686150423,2023-06-07 15:07:03,-6.5102684,37.4259136,137.46
1686150483,2023-06-07 15:08:03,-6.5096588,37.4260832,139.39
1686150544,2023-06-07 15:09:04,-6.5094296,37.4261312,139.44
1686150603,2023-06-07 15:10:03,-6.5095444,37.4260544,139.19
1686150663,2023-06-07 15:11:03,-6.5073704,37.423264,139.53
1686150722,2023-06-07 15:12:02,-6.507348,37.4232992,118.81
1686150783,2023-06-07 15:13:03,-6.5071796,37.4231008,100.64
1686150902,2023-06-07 15:15:02,-6.5074768,37.423152,109.75
1686151502,2023-06-07 15:25:02,-6.5063332,37.4261504,73.64
1686151622,2023-06-07 15:27:02,-6.506548,37.425952,102.88
1686151743,2023-06-07 15:29:03,-6.504296,37.4259936,206.6
1686151863,2023-06-07 15:31:03,-6.5013228,37.4301152,411.07
1686151923,2023-06-07 15:32:03,-6.5023984,37.428112,509.98
1686151983,2023-06-07 15:33:03,-6.502988,37.4301376,616.33
1686152043,2023-06-07 15:34:03,-6.5062328,37.4280512,534.82
1686152104,2023-06-07 15:35:04,-6.50841,37.424672,287.26
1686152162,2023-06-07 15:36:02,-6.5040148,37.4240256,136.03
1686152224,2023-06-07 15:37:04,-6.5040516,37.4240608,99.2
1686152282,2023-06-07 15:38:02,-6.5041012,37.4240672,121.18
1686152344,2023-06-07 15:39:04,-6.5039444,37.4240256,136.48
1686152463,2023-06-07 15:41:03,-6.5039688,37.4239424,142.19
1686152583,2023-06-07 15:43:03,-6.5040436,37.4239648,140.02
1686152703,2023-06-07 15:45:03,-6.5039832,37.4242752,66.04
1686152823,2023-06-07 15:47:03,-6.5048812,37.4237088,150.18
1686152943,2023-06-07 15:49:03,-6.5070924,37.4223904,89.91
1686153002,2023-06-07 15:50:02,-6.5072576,37.4223872,122.84
1686153063,2023-06-07 15:51:03,-6.5072408,37.4222176,152.7
1686153123,2023-06-07 15:52:03,-6.50723,37.4227104,68.75
1686153183,2023-06-07 15:53:03,-6.5071908,37.4224768,99.98
1686153303,2023-06-07 15:55:03,-6.5071848,37.4225376,97.84
1686153423,2023-06-07 15:57:03,-6.5073156,37.4223584,107.48
1686153543,2023-06-07 15:59:03,-6.507306,37.4221504,156.36
1686153663,2023-06-07 16:01:03,-6.5074312,37.422432,145.2
1686153783,2023-06-07 16:03:03,-6.5073572,37.422448,130.75
1686153902,2023-06-07 16:05:02,-6.5073496,37.4223776,119.42
1686154023,2023-06-07 16:07:03,-6.507424,37.4223136,146.54
1686154502,2023-06-07 16:15:02,-6.5075468,37.4219392,233.04
1686155103,2023-06-07 16:25:03,-6.507206,37.4197184,285.34
1686155703,2023-06-07 16:35:03,-6.5073792,37.4202496,314.88
1686156303,2023-06-07 16:45:03,-6.5072252,37.4199872,307.58
1686156903,2023-06-07 16:55:03,-6.5072188,37.4202048,319.83
1686157503,2023-06-07 17:05:03,-6.5068492,37.4198752,285.83
1686158103,2023-06-07 17:15:03,-6.5065988,37.420064,253.74
1686158703,2023-06-07 17:25:03,-6.5087352,37.4208576,176.05
1686159304,2023-06-07 17:35:04,-6.5072816,37.4222688,164.34
1686159902,2023-06-07 17:45:02,-6.50696,37.4208992,148.2
1686160509,2023-06-07 17:55:09,-6.5085432,37.419712,200.11
1686161131,2023-06-07 18:05:31,-6.507724,37.4228288,55.41
1686161707,2023-06-07 18:15:07,-6.5073344,37.4234368,106.03
1686161768,2023-06-07 18:16:08,-6.5080064,37.4231872,95.9
1686161828,2023-06-07 18:17:08,-6.5073576,37.42224,130.25
1686161888,2023-06-07 18:18:08,-6.5073328,37.4223168,124.86
1686161948,2023-06-07 18:19:08,-6.5071308,37.4220864,159.19
1686162307,2023-06-07 18:25:07,-6.5079336,37.4228128,117.89
1686162367,2023-06-07 18:26:07,-6.5094676,37.426112,110.6
1686162428,2023-06-07 18:27:08,-6.5095728,37.4262176,89.66
1686162487,2023-06-07 18:28:07,-6.5095936,37.4261216,109.93
1686162547,2023-06-07 18:29:07,-6.5095288,37.4262176,102.62
1686162608,2023-06-07 18:30:08,-6.5093864,37.4261056,114.67
1686162667,2023-06-07 18:31:07,-6.5094012,37.4260736,135.0
1686162907,2023-06-07 18:35:07,-6.510324,37.4260256,105.36
1686163507,2023-06-07 18:45:07,-6.5113896,37.4257056,74.45
1686164108,2023-06-07 18:55:08,-6.510462,37.4259712,66.93
1686164707,2023-06-07 19:05:07,-6.5124388,37.4255872,57.11
1686165316,2023-06-07 19:15:16,-6.513142,37.4250176,110.86
1686165913,2023-06-07 19:25:13,-6.5122644,37.425264,118.99
1686168308,2023-06-07 20:05:08,-6.5084104,37.4242784,94.82
1686169509,2023-06-07 20:25:09,-6.5057868,37.4265696,87.82
1686170113,2023-06-07 20:35:13,-6.5059616,37.42672,123.24
1686170709,2023-06-07 20:45:09,-6.5059884,37.4267808,108.32
1686171308,2023-06-07 20:55:08,-6.5060092,37.4268,88.14
1686171906,2023-06-07 21:05:06,-6.505978,37.4267808,84.3
1686175532,2023-06-07 22:05:32,-6.5055104,37.4264896,91.55
1686179131,2023-06-07 23:05:31,-6.5053644,37.4264256,108.86
1686182704,2023-06-08 00:05:04,-6.5054752,37.4265088,117.82
1686186309,2023-06-08 01:05:09,-6.5056232,37.4265088,104.72
1686189914,2023-06-08 02:05:14,-6.5052052,37.4266816,227.5
1686193531,2023-06-08 03:05:31,-6.5051928,37.4263616,153.73
1686197102,2023-06-08 04:05:02,-6.5050704,37.4266592,125.96
1686200737,2023-06-08 05:05:37,-6.5084888,37.4244832,113.02
1686204300,2023-06-08 06:05:00,-6.5081148,37.4240608,61.5
1686204307,2023-06-08 06:05:07,-6.5086204,37.424816,105.88
1686207908,2023-06-08 07:05:08,-6.5084424,37.4245408,138.63
1686211507,2023-06-08 08:05:07,-6.505248,37.42632,130.22
1686215106,2023-06-08 09:05:06,-6.5086156,37.4253696,163.63
1686218713,2023-06-08 10:05:13,-6.513138,37.418576,182.18
1686222313,2023-06-08 11:05:13,-6.5069348,37.4237152,276.98
1686225914,2023-06-08 12:05:14,-6.5075816,37.4242752,70.96
1686226513,2023-06-08 12:15:13,-6.5066312,37.4224192,88.39
1686227113,2023-06-08 12:25:13,-6.5070916,37.4227648,129.15
1686227715,2023-06-08 12:35:15,-6.5066372,37.4226912,14.82
1686228331,2023-06-08 12:45:31,-6.5069228,37.4226528,70.74
1686229503,2023-06-08 13:05:03,-6.5075408,37.4223584,118.77
1686233111,2023-06-08 14:05:11,-6.5040012,37.4216832,-48.9
1686236708,2023-06-08 15:05:08,-6.5081936,37.4249088,44.08
1686239711,2023-06-08 15:55:11,-6.5100164,37.4270592,-84.68
1686240306,2023-06-08 16:05:06,-6.512926,37.426,-45.07
1686242731,2023-06-08 16:45:31,-6.507954,37.4197792,64.52
1686242762,2023-06-08 16:46:02,-6.508358,37.4198752,72.07
1686242822,2023-06-08 16:47:02,-6.5092044,37.4205792,71.76
1686242887,2023-06-08 16:48:07,-6.510034,37.4223488,71.75
1686242947,2023-06-08 16:49:07,-6.5107752,37.4230144,71.77
1686243007,2023-06-08 16:50:07,-6.5129064,37.4242848,75.89
1686243068,2023-06-08 16:51:08,-6.5131932,37.4241632,107.28
1686243128,2023-06-08 16:52:08,-6.5132952,37.4240288,109.32
1686243188,2023-06-08 16:53:08,-6.5132612,37.4240672,118.05
1686243908,2023-06-08 17:05:08,-6.5109108,37.4241408,132.7
1686244508,2023-06-08 17:15:08,-6.5108552,37.4243616,103.12
1686245108,2023-06-08 17:25:08,-6.5084012,37.42424,113.33
1686245707,2023-06-08 17:35:07,-6.5095636,37.4262496,135.69
1686246307,2023-06-08 17:45:07,-6.5054416,37.4217056,222.71
1686246908,2023-06-08 17:55:08,-6.5086116,37.4225376,205.6
1686246967,2023-06-08 17:56:07,-6.5095428,37.4245408,218.61
1686247028,2023-06-08 17:57:08,-6.5078472,37.4235168,192.62
1686247088,2023-06-08 17:58:08,-6.5072888,37.422448,168.72
1686247147,2023-06-08 17:59:07,-6.5075816,37.4220128,184.99
1686247208,2023-06-08 18:00:08,-6.507088,37.4211424,159.48
1686247267,2023-06-08 18:01:07,-6.5070028,37.4208672,132.42
1686247328,2023-06-08 18:02:08,-6.5068056,37.4204736,148.51
1686247387,2023-06-08 18:03:07,-6.5067752,37.42032,164.38
1686247507,2023-06-08 18:05:07,-6.5067404,37.4200416,151.87
1686248107,2023-06-08 18:15:07,-6.508254,37.4202048,152.09
1686248707,2023-06-08 18:25:07,-6.50316,37.4282656,302.36
1686248767,2023-06-08 18:26:07,-6.5035076,37.4297184,290.2
1686248828,2023-06-08 18:27:08,-6.502124,37.4313344,374.18
1686248887,2023-06-08 18:28:07,-6.5057312,37.4310336,338.7
1686248948,2023-06-08 18:29:08,-6.5090904,37.4292192,245.81
1686249007,2023-06-08 18:30:07,-6.5099756,37.4277024,137.25
1686249067,2023-06-08 18:31:07,-6.5106608,37.4261248,151.43
1686249127,2023-06-08 18:32:07,-6.5105996,37.426144,156.95
1686249307,2023-06-08 18:35:07,-6.5106264,37.4261728,171.39
1686249907,2023-06-08 18:45:07,-6.5092076,37.4242784,150.58
1686249967,2023-06-08 18:46:07,-6.5116688,37.4257664,135.87
1686250027,2023-06-08 18:47:07,-6.5115816,37.4257664,137.88
1686250087,2023-06-08 18:48:07,-6.5129468,37.4257312,140.62
1686250147,2023-06-08 18:49:07,-6.5135868,37.4252928,133.05
1686250207,2023-06-08 18:50:07,-6.5148316,37.4257952,102.53
1686250267,2023-06-08 18:51:07,-6.5135092,37.4251936,124.86
1686250327,2023-06-08 18:52:07,-6.5081096,37.4237952,131.78
1686250387,2023-06-08 18:53:07,-6.5074316,37.4236256,97.22
1686250447,2023-06-08 18:54:07,-6.5074988,37.4234112,156.81
1686250507,2023-06-08 18:55:07,-6.5098044,37.425168,136.52
1686250567,2023-06-08 18:56:07,-6.5110388,37.4259072,139.61
1686250627,2023-06-08 18:57:07,-6.5148572,37.426128,131.07
