,cluster_label,silhouette_score,davies_bouldin_score,calinski_harabasz_score,clusters_in_window,win_eps,min_dist_between_points,min_dist_between_centroids,max_dist_in_cluster,first_timestamp,last_timestamp,win_number,cluster_size,points,Selected EPS
51,0.0,-1.0,-1.0,-1.0,1.0,200.0,inf,inf,102.14832284210618,2014-06-06 09:36:05,2014-06-06 10:21:39,77,4.0,"[[1402047365.0, 2.9751771, 51.2082646, -2.0], [1402048275.0, 2.9754658, 51.2091453, 11.0], [1402049198.0, 2.9752036, 51.208514, 13.0], [1402050099.0, 2.9751495, 51.2082548, -1.0]]",200.0
52,0.0,-1.0,-1.0,-1.0,1.0,200.0,inf,inf,102.14832284210618,2014-06-06 09:51:15,2014-06-06 10:36:35,78,4.0,"[[1402048275.0, 2.9754658, 51.2091453, 11.0], [1402049198.0, 2.9752036, 51.208514, 13.0], [1402050099.0, 2.9751495, 51.2082548, -1.0], [1402050995.0, 2.9753228, 51.2086258, 12.0]]",200.0
53,0.0,-1.0,-1.0,-1.0,1.0,200.0,inf,inf,45.69171587278535,2014-06-06 10:21:39,2014-06-06 11:06:30,79,4.0,"[[1402050099.0, 2.9751495, 51.2082548, -1.0], [1402050995.0, 2.9753228, 51.2086258, 12.0], [1402051891.0, 2.9751805, 51.2082272, 7.0], [1402052790.0, 2.9751659, 51.2082506, 4.0]]",200.0
54,0.0,-1.0,-1.0,-1.0,1.0,200.0,inf,inf,49.25028564688139,2014-06-06 10:36:35,2014-06-06 11:21:23,80,4.0,"[[1402050995.0, 2.9753228, 51.2086258, 12.0], [1402051891.0, 2.9751805, 51.2082272, 7.0], [1402052790.0, 2.9751659, 51.2082506, 4.0], [1402053683.0, 2.9751525, 51.2081963, 10.0]]",200.0
55,0.0,-1.0,-1.0,-1.0,1.0,200.0,inf,inf,8.56314401064385,2014-06-06 10:51:31,2014-06-06 11:36:19,81,4.0,"[[1402051891.0, 2.9751805, 51.2082272, 7.0], [1402052790.0, 2.9751659, 51.2082506, 4.0], [1402053683.0, 2.9751525, 51.2081963, 10.0], [1402054579.0, 2.9750964, 51.2082329, 5.0]]",200.0
56,0.0,-1.0,-1.0,-1.0,1.0,200.0,inf,inf,25.705106583032357,2014-06-06 11:21:23,2014-06-06 12:06:12,82,4.0,"[[1402053683.0, 2.9751525, 51.2081963, 10.0], [1402054579.0, 2.9750964, 51.2082329, 5.0], [1402055476.0, 2.9750418, 51.2083458, -2.0], [1402056372.0, 2.974838, 51.2083045, 16.0]]",200.0
57,0.0,0.254903801583134,0.29743589622612693,4.276315826241763,2.0,200.0,inf,inf,23.380570721567427,2014-06-06 11:36:19,2014-06-06 12:06:12,83,3.0,"[[1402054579.0, 2.9750964, 51.2082329, 5.0], [1402055476.0, 2.9750418, 51.2083458, -2.0], [1402056372.0, 2.974838, 51.2083045, 16.0]]",200.0
58,0.0,-0.005954820047253173,0.8484830265462512,0.6173495900617422,2.0,200.0,inf,inf,115.59276861366641,2014-06-06 12:21:07,2014-06-06 12:51:01,85,3.0,"[[1402057267.0, 2.9746489, 51.2103051, 28.0], [1402058162.0, 2.974736, 51.2103282, 28.0], [1402059061.0, 2.9754503, 51.209397, 21.0]]",200.0
59,0.0,-0.32857080948399164,1.3333309646037108,0.21052706922131043,2.0,200.0,inf,inf,37.36714049344337,2014-06-06 13:36:32,2014-06-06 14:21:21,89,3.0,"[[1402061792.0, 2.974898, 51.208043, 13.0], [1402062689.0, 2.9751451, 51.208261, 10.0], [1402064481.0, 2.9750972, 51.2083545, 15.0]]",200.0
60,0.0,0.45534364275765726,0.2666662332669409,6.2500203288518525,2.0,200.0,inf,inf,16.33922377536522,2014-06-06 15:06:25,2014-06-06 15:36:17,93,3.0,"[[1402067185.0, 2.9752388, 51.2086719, 7.0], [1402068083.0, 2.9750201, 51.208725, 7.0], [1402068977.0, 2.9750523, 51.2087106, 10.0]]",200.0
61,0.0,-1.0,-1.0,-1.0,1.0,200.0,inf,inf,58.16324252950175,2014-06-06 15:21:23,2014-06-06 16:06:38,94,4.0,"[[1402068083.0, 2.9750201, 51.208725, 7.0], [1402068977.0, 2.9750523, 51.2087106, 10.0], [1402069875.0, 2.9751506, 51.2082614, 14.0], [1402070798.0, 2.9751188, 51.2082106, 15.0]]",200.0
62,0.0,-1.0,-1.0,-1.0,1.0,200.0,inf,inf,56.01373424220629,2014-06-06 15:36:17,2014-06-06 16:21:37,95,4.0,"[[1402068977.0, 2.9750523, 51.2087106, 10.0], [1402069875.0, 2.9751506, 51.2082614, 14.0], [1402070798.0, 2.9751188, 51.2082106, 15.0], [1402071697.0, 2.9752035, 51.2082579, 8.0]]",200.0
63,0.0,-1.0,-1.0,-1.0,1.0,200.0,inf,inf,24.154710500187484,2014-06-06 15:51:15,2014-06-06 16:36:34,96,4.0,"[[1402069875.0, 2.9751506, 51.2082614, 14.0], [1402070798.0, 2.9751188, 51.2082106, 15.0], [1402071697.0, 2.9752035, 51.2082579, 8.0], [1402072594.0, 2.9751042, 51.2083225, 30.0]]",200.0
64,0.0,-0.08466329385931218,0.552845455665986,1.1545332717937689,2.0,200.0,inf,inf,24.154710500187484,2014-06-06 16:21:37,2014-06-06 16:51:29,97,3.0,"[[1402071697.0, 2.9752035, 51.2082579, 8.0], [1402072594.0, 2.9751042, 51.2083225, 30.0], [1402073489.0, 2.9751458, 51.2081375, 18.0]]",200.0
65,0.0,-0.20014217114197125,6.665722939698351,0.010002832268279329,2.0,200.0,inf,inf,128.64577201097546,2014-06-06 17:51:12,2014-06-06 18:21:04,101,3.0,"[[1402077072.0, 2.970975, 51.2062779, -10.0], [1402077968.0, 2.969255, 51.2065553, -15.0], [1402078864.0, 2.9692059, 51.2066096, -10.0]]",200.0
66,0.0,-1.0,-1.0,-1.0,1.0,200.0,inf,inf,195.29783193661797,2014-06-06 17:51:12,2014-06-06 18:36:10,102,4.0,"[[1402077072.0, 2.970975, 51.2062779, -10.0], [1402077968.0, 2.969255, 51.2065553, -15.0], [1402078864.0, 2.9692059, 51.2066096, -10.0], [1402079770.0, 2.9691052, 51.2075864, -8.0]]",200.0
67,0.0,0.727765107612454,0.019607842754739285,1156.0000556074745,2.0,200.0,inf,inf,16.847501166677333,2014-06-06 18:52:08,2014-06-06 19:22:08,104,3.0,"[[1402080728.0, 2.9751324, 51.2083637, 15.0], [1402081634.0, 2.9751579, 51.2082133, 14.0], [1402082528.0, 2.9751846, 51.2082171, 15.0]]",200.0
68,0.0,0.7099329158001411,0.03508771040505473,361.0001862755781,2.0,200.0,inf,inf,16.847501166677333,2014-06-06 18:52:08,2014-06-06 19:22:08,105,3.0,"[[1402080728.0, 2.9751324, 51.2083637, 15.0], [1402081634.0, 2.9751579, 51.2082133, 14.0], [1402082528.0, 2.9751846, 51.2082171, 15.0]]",200.0
69,0.0,-0.01837030630903619,0.6666663058731396,0.9959027172996578,2.0,200.0,inf,inf,14.177333270817108,2014-06-06 20:07:13,2014-06-06 20:37:04,108,3.0,"[[1402085233.0, 2.975093, 51.208358, 19.0], [1402086127.0, 2.9750897, 51.2082929, 20.0], [1402087024.0, 2.9750819, 51.2083124, 6.0]]",200.0
70,0.0,-1.0,-1.0,-1.0,1.0,200.0,inf,inf,15.721989358568962,2014-06-06 20:22:07,2014-06-06 20:51:59,109,3.0,"[[1402086127.0, 2.9750897, 51.2082929, 20.0], [1402087024.0, 2.9750819, 51.2083124, 6.0], [1402087919.0, 2.9751656, 51.2083709, 8.0]]",200.0
71,0.0,-1.0,-1.0,-1.0,1.0,200.0,inf,inf,8.961666827271564,2014-06-06 20:37:04,2014-06-06 21:21:51,110,3.0,"[[1402087024.0, 2.9750819, 51.2083124, 6.0], [1402087919.0, 2.9751656, 51.2083709, 8.0], [1402089711.0, 2.9751139, 51.2083201, 12.0]]",200.0
72,0.0,-1.0,-1.0,-1.0,1.0,200.0,inf,inf,28.704338253098832,2014-06-07 03:37:16,2014-06-07 04:23:08,131,4.0,"[[1402112236.0, 2.9751722, 51.2083126, 23.0], [1402113159.0, 2.9750993, 51.2084401, 3.0], [1402114085.0, 2.9750583, 51.2082359, 13.0], [1402114988.0, 2.9751848, 51.2082212, 17.0]]",200.0
73,0.0,-1.0,-1.0,-1.0,1.0,200.0,inf,inf,76.88356864084949,2014-06-07 03:52:39,2014-06-07 04:38:15,132,4.0,"[[1402113159.0, 2.9750993, 51.2084401, 3.0], [1402114085.0, 2.9750583, 51.2082359, 13.0], [1402114988.0, 2.9751848, 51.2082212, 17.0], [1402115895.0, 2.9747445, 51.2077876, 9.0]]",200.0
