,cluster_label,silhouette_score,davies_bouldin_score,calinski_harabasz_score,clusters_in_window,win_eps,min_dist_between_points,min_dist_between_centroids,max_dist_in_cluster,first_timestamp,last_timestamp,win_number,cluster_size,points,Selected EPS
30,0.0,0.8277313433399782,0.004057662950329448,28382.91659256419,2.0,200.0,inf,inf,88.88886173114577,2012-02-14 14:00:52,2012-02-14 14:40:17,35,5.0,"[[1329228052.0, 37.175702, 4.00127, 677.3], [1329228627.0, 37.175582, 4.001026, 677.7], [1329229208.0, 37.175589, 4.00103, 676.2], [1329229820.0, 37.175011, 4.00107, 675.1], [1329230417.0, 37.174901, 4.001247, 676.7]]",200.0
31,0.0,-1.0,-1.0,-1.0,1.0,200.0,inf,inf,143.59000683314642,2012-02-14 14:00:52,2012-02-14 15:00:21,36,7.0,"[[1329228052.0, 37.175702, 4.00127, 677.3], [1329228627.0, 37.175582, 4.001026, 677.7], [1329229208.0, 37.175589, 4.00103, 676.2], [1329229820.0, 37.175011, 4.00107, 675.1], [1329230417.0, 37.174901, 4.001247, 676.7], [1329231021.0, 37.174955, 4.001691, 673.4], [1329231621.0, 37.174885, 4.002113, 672.1]]",200.0
32,0.0,-1.0,-1.0,-1.0,1.0,200.0,inf,inf,149.40204049908183,2012-02-14 14:30:20,2012-02-14 15:20:12,37,7.0,"[[1329229820.0, 37.175011, 4.00107, 675.1], [1329230417.0, 37.174901, 4.001247, 676.7], [1329231021.0, 37.174955, 4.001691, 673.4], [1329231621.0, 37.174885, 4.002113, 672.1], [1329231915.0, 37.174948, 4.002169, 674.0], [1329232217.0, 37.174873, 4.002406, 670.9], [1329232812.0, 37.174644, 4.002125, 668.2]]",200.0
33,0.0,0.13174472657351513,1.326878531646807,2.3699575521865017,2.0,200.0,inf,inf,80.06202550521007,2012-02-14 14:50:21,2012-02-14 15:20:12,38,5.0,"[[1329231021.0, 37.174955, 4.001691, 673.4], [1329231621.0, 37.174885, 4.002113, 672.1], [1329231915.0, 37.174948, 4.002169, 674.0], [1329232217.0, 37.174873, 4.002406, 670.9], [1329232812.0, 37.174644, 4.002125, 668.2]]",200.0
34,0.0,-0.15010535605134734,15.65972338531256,0.013399286194477373,2.0,893.6445048138006,847.5763835849485,893.6445048138006,40.35872447807675,2012-02-14 15:05:15,2012-02-14 15:20:12,39,3.0,"[[1329231915.0, 37.174948, 4.002169, 674.0], [1329232217.0, 37.174873, 4.002406, 670.9], [1329232812.0, 37.174644, 4.002125, 668.2]]",893.6445048138006
35,1.0,-0.15010535605134734,15.65972338531256,0.013399286194477373,2.0,893.6445048138006,847.5763835849485,893.6445048138006,76.14719730769028,2012-02-14 15:30:20,2012-02-14 16:00:12,39,6.0,"[[1329233420.0, 37.172285, 4.009872, 671.2], [1329234011.0, 37.172047, 4.009744, 664.8], [1329234316.0, 37.172288, 4.009579, 671.3], [1329234614.0, 37.17259, 4.009785, 673.8], [1329234912.0, 37.172244, 4.010262, 673.9], [1329235212.0, 37.172011, 4.009844, 672.8]]",893.6445048138006
36,0.0,0.6946589403357317,0.3714325307635798,32.55643826054565,2.0,525.1571097686461,478.6148417922617,525.1571097686461,76.14719730769028,2012-02-14 15:30:20,2012-02-14 16:00:12,40,6.0,"[[1329233420.0, 37.172285, 4.009872, 671.2], [1329234011.0, 37.172047, 4.009744, 664.8], [1329234316.0, 37.172288, 4.009579, 671.3], [1329234614.0, 37.17259, 4.009785, 673.8], [1329234912.0, 37.172244, 4.010262, 673.9], [1329235212.0, 37.172011, 4.009844, 672.8]]",525.1571097686461
37,1.0,0.6946589403357317,0.3714325307635798,32.55643826054565,2.0,525.1571097686461,478.6148417922617,525.1571097686461,5.796692072079937,2012-02-14 16:05:12,2012-02-14 16:20:11,40,4.0,"[[1329235512.0, 37.172117, 4.014568, 679.6], [1329235811.0, 37.172121, 4.014572, 681.7], [1329236111.0, 37.172136, 4.014568, 685.0], [1329236411.0, 37.17214, 4.014564, 684.4]]",525.1571097686461
38,0.0,0.8062784526943041,0.21724349732835352,106.2383135916139,2.0,522.946599991379,478.07357433079267,522.946599991379,76.14719730769028,2012-02-14 15:45:16,2012-02-14 16:00:12,41,4.0,"[[1329234316.0, 37.172288, 4.009579, 671.3], [1329234614.0, 37.17259, 4.009785, 673.8], [1329234912.0, 37.172244, 4.010262, 673.9], [1329235212.0, 37.172011, 4.009844, 672.8]]",522.946599991379
39,1.0,0.8062784526943041,0.21724349732835352,106.2383135916139,2.0,522.946599991379,478.07357433079267,522.946599991379,5.796692072079937,2012-02-14 16:05:12,2012-02-14 16:40:12,41,8.0,"[[1329235512.0, 37.172117, 4.014568, 679.6], [1329235811.0, 37.172121, 4.014572, 681.7], [1329236111.0, 37.172136, 4.014568, 685.0], [1329236411.0, 37.17214, 4.014564, 684.4], [1329236711.0, 37.17212, 4.014567, 682.7], [1329237011.0, 37.172131, 4.014559, 683.9], [1329237311.0, 37.172126, 4.01457, 683.1], [1329237612.0, 37.172123, 4.014568, 684.1]]",522.946599991379
